Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue	condition4.foldChange	condition4.pValue	condition5.foldChange	condition5.pValue	condition6.foldChange	condition6.pValue
ENSG00000186354	ENSG00000186354	-0.6	0.020588693680385	-0.5	0.0671372836240344	-0.2	0.572373492282338	-0.4	0.446060636602569	-0.6	0.60081236124194	-0.2	0.627768900408737
ENSG00000186364	NUDT17	-0.1	0.745668007589649	-0.1	0.582135524786982	0.1	0.648563261347551	-0.2	0.612164653740447	-0.3	0.692070912529051	-0.1	0.734042034655825
ENSG00000186367	MINAR2	-0.2	0.603354901570623	-0.2	0.573758968155631	-0.6	0.11607974475694	-0.2	0.858077473485409	-1.4	0.243796915394411	-0.4	0.370263688642814
ENSG00000186369	LINC00643	-1.2	3,10E+08	-0.4	0.15605648722299	-0.4	0.271176564297678	-0.4	0.539349407974134	-1.3	0.222489551339835	-0.2	0.742234669263028
ENSG00000186376	ZNF75D	-0.1	0.46217300069998	-0.1	0.335855228683346					-0.2	0.746768145551147		
ENSG00000186377	CYP4X1	0.7	2,71E+08	0.6	6,91E+09	0.7	0.00257075361981399	0.4	0.104528733117814	0.9	0.0455341709642759	0.3	0.229129227007127
ENSG00000186395	KRT10	0.1	0.456409567821885	0.1	0.359594562471749			0.2	0.452666846925343	0.4	0.354933097770705	0.3	0.053731411171588
ENSG00000186399	GOLGA8R	-0.4	0.0266935218846168	-0.4	0.0513040995926601	-0.3	0.327362790900439	-0.3	0.611088264806072	-0.8	0.376629667495425	-0.2	0.514388387673595
ENSG00000186407	CD300E	04.Aug	7,06E-35	02.Apr	3,10E-05	3.0	4,09E-04	0.7	0.07444499068283	04.Sep	1,86E+00	0.8	0.0153128812695658
ENSG00000186409	CCDC30	-0.3	0.00174719549789471	-0.2	0.0579829570463354	-0.3	0.0304620234111765	-0.3	0.567467854989922	-0.5	0.280310758018932	-0.2	0.293486543726321
ENSG00000186416	NKRF	-0.1	0.121034111550498	-0.1	0.191347704619059	-0.1	0.657629704516102	-0.1	0.739495883165697	0.1	0.774290635503005		
ENSG00000186417	GLDN	01.Jun	7,91E+02	01.Mar	6,96E+08	0.9	0.00547350644534372	0.1	0.92310593155564	01.Mar	0.0808264667685561	0.3	0.429835214046467
ENSG00000186431	FCAR	03.Jan	1,31E-10	01.Apr	7,50E+06	0.9	0.0226458838988984	0.4	0.506963486677923	01.May	0.201348848237815	0.3	0.463287366586655
ENSG00000186432	KPNA4					0.1	0.43390586024038			0.2	0.396998506369074		
ENSG00000186446	ZNF501	-0.1	0.296590784926678					-0.1	0.74405640974894	-0.2	0.644602832117414	-0.1	0.499852522947649
ENSG00000186448	ZNF197	-0.2	6,79E+07	-0.1	0.0842379967776347	-0.1	0.323948860978883			-0.4	0.031505088730972	-0.1	0.453250126962061
ENSG00000186451	SPATA12	0.7	0.011123813188943	0.3	0.319439756007291			0.1	0.956522026679009	01.Apr	0.193354950534891		
ENSG00000186452	TMPRSS12	-0.6	0.0852826298616889	-0.3	0.431311475141347	-0.8	0.0952201004952643	-0.3	0.623540329495304	-1.9	0.126886296050129	-0.2	0.62877217079703
ENSG00000186453	FAM228A	0.9	0.00603312759040251	0.5	0.223817171910314	-0.4	0.437296174076013			0.9	0.405147983855796	0.1	0.889215251051796
ENSG00000186462	NAP1L2	-0.5	0.00466511322602759	-0.2	0.355761200587797	-0.1	0.878764708402518	-0.1	0.904127779043136	-0.9	0.191120681642234	-0.2	0.620327338567913
ENSG00000186468	RPS23	-0.3	0.00388945428441024	-0.1	0.424766592274343	-0.2	0.225295842014444	-0.1	0.829928643500197	-0.2	0.790378445938953	0.1	0.719869116965294
ENSG00000186469	GNG2	0.1	0.561347710884952			0.1	0.747157771262849	-0.1	0.833761842624692	-0.1	0.912103586626959		
ENSG00000186470	BTN3A2	0.3	0.0149338415247957	0.4	8,99E+10	0.1	0.543183163783476	0.1	0.875377570656258	0.1	0.882112418015276	-0.1	0.528762821554019
ENSG00000186471	AKAP14	0.7	0.0713908495295828	0.6	0.126449940441638								
ENSG00000186472	PCLO	-0.4	0.0145545836175344	-0.3	0.154213426911813	-0.2	0.310382890294831			-1.1	0.0240738566299567		
ENSG00000186474	KLK12	0.1	0.84357894259053	0.3	0.305547116384416	-0.2	0.648596717490816			-1.4	0.0881718066735345	0.2	0.560055383915401
ENSG00000186479	RGS7BP	-0.9	4,29E+09	-0.3	0.23328539876335	-0.3	0.439119526965514	-0.3	0.719169208927644	-1.3	0.1747532633117	-0.2	0.68555583391216
ENSG00000186480	INSIG1	0.3	0.00208103647457087	0.2	0.0427893372760748	0.3	0.0393219937706121	0.3	0.0501819785311151	0.5	0.139261812284968	0.2	0.324731092012069
ENSG00000186481	ANKRD20A5P	0.1	0.73381770269606	0.1	0.824522610151512	0.2	0.536136351382821					0.1	0.822180800447161
ENSG00000186487	MYT1L	-0.6	0.0150570067460422	-0.3	0.272979590706006	-0.4	0.313362110867858	-0.5	0.256579704897076	-1.8	0.0562387410862932	-0.5	0.0809063880047195
ENSG00000186493	C5orf38	0.4	0.435171456180376										
ENSG00000186496	ZNF396	-0.3	0.00450362413108603	-0.3	0.0101984448513888	-0.4	0.0399214043546247	-0.2	0.656607736739363	-0.7	0.264725086362645	-0.3	0.0489897385963131
ENSG00000186501	TMEM222	-0.1	0.161921514438855	-0.1	0.272311274493013	-0.2	0.151355018457974			0.2	0.552134325763224	0.2	0.290651541940475
ENSG00000186510	CLCNKA	0.8	0.0412644246939864	0.4	0.320260644746521								
ENSG00000186517	ARHGAP30	0.2	0.296325187057778	-0.1	0.778471879771303	0.1	0.75111477450262	-0.2	0.728594875025299	0.3	0.668968827120686	-0.1	0.796568567245753
ENSG00000186522	SEPTIN10	0.2	0.0998967425352707	0.2	0.0661222646178203	0.3	0.0411193490398416	0.3	0.318791078271749	0.2	0.662724861673781	0.2	0.329486054682555
ENSG00000186523	FAM86B1					-0.1	0.739106836529934	-0.1	0.847622305093825	-0.2	0.814317156181167	-0.1	0.716770207889328
ENSG00000186526	CYP4F8			-0.1	0.736341759759447	-0.2	0.441710394702374	0.2	0.732881220879641				
ENSG00000186529	CYP4F3	-1.1	9,19E+03	-0.9	1,70E+08	-0.9	8,28E+10	-0.3	0.620222566820639	-2.2	4,56E+09	-0.3	0.348025494765018
ENSG00000186532	SMYD4	-0.3	2,16E+08	-0.2	0.0148578409415687	-0.1	0.622708961132991			-0.8	2,15E+10		
ENSG00000186543	CROCCP5	-0.4	0.487044102540905										
ENSG00000186564	FOXD2	01.Jan	7,54E+08	0.7	0.00142149521509961	1.0	7,88E+09	0.3	0.494293023409137	03.Jun	6,07E-13	0.7	0.0103517091581056
ENSG00000186566	GPATCH8	-0.1	0.294355403665669	-0.1	0.254899468896553					-0.4	0.424107650838118	-0.1	0.771665615804954
ENSG00000186567	CEACAM19	-0.7	7,60E+06	-0.7	7,67E+08	-0.5	0.028398324497958	-0.1	0.823015389753207	-1.0	0.134033492836607	-0.2	0.505172653720369
ENSG00000186575	NF2	-0.1	0.170613529033951			-0.1	0.159703644791903	-0.1	0.473541424977912	0.3	0.332169992996299	-0.1	0.693957564602489
ENSG00000186577	SMIM29	0.1	0.46571146825262			-0.3	0.130021274460934			0.6	0.220636991558225		
ENSG00000186583	SPATC1	01.Jan	2,79E+09	0.3	0.375656150190442	0.4	0.232213641399007	-0.3	0.670755660240034	01.May	0.0635802520423702		
ENSG00000186591	UBE2H	0.2	0.00153490959326228	0.1	0.207528211978228	0.1	0.2999991314803	-0.1	0.75127553662435	0.2	0.630422228472441		
ENSG00000186594	MIR22HG	0.1	0.319177294636596	-0.1	0.764745086855532	0.1	0.722380148699226	0.2	0.552576768334576	0.2	0.727657868306182	0.2	0.324286728230394
ENSG00000186603	HPDL	0.2	0.187791236094694	0.4	0.0175293624944559	0.3	0.0949670450581401	0.1	0.75547172496092	0.1	0.939052219759735	0.3	0.220329046749089
ENSG00000186615	KTN1-AS1	-0.1	0.573616814780635					-0.2	0.774844799172378	-0.7	0.409980327676634	-0.1	0.818539706612596
ENSG00000186625	KATNA1	-0.1	0.0319055701663949	-0.1	0.292149313888989	-0.1	0.0906027266565101			0.2	0.512897942994311		
ENSG00000186628	FSD2	-0.7	0.0102874573599063	-0.8	0.00110006695896708	-0.7	0.0358459891314585	-0.3	0.594425158866915	-1.5	0.142604189473221	-0.7	0.0235460603682206
ENSG00000186635	ARAP1	0.4	2,19E+09	0.1	0.233663763082929	0.2	0.125351607811909	0.1	0.891316932269991	0.5	0.187950298927289	0.1	0.764626480951361
ENSG00000186638	KIF24	0.1	0.207512018014203	0.1	0.642001166390286	0.2	0.0906737699938198	0.1	0.795446091619479	0.2	0.597206032685986	-0.1	0.578183642981379
ENSG00000186642	PDE2A			0.1	0.441084659149772					-0.2	0.471954190239624		
ENSG00000186648	CARMIL3	-0.5	2,24E+09	-0.4	0.00703016460463127	-0.3	0.278324010115538	-0.2	0.732881220879641	-0.1	0.939043722601564		
ENSG00000186652	PRG2	0.9	0.0406434929054433										
ENSG00000186654	PRR5	-0.9	1,60E+06	-0.6	0.00173064470890871	-0.9	1,21E+10	-0.3	0.519148098608668	-0.7	0.398302104621801	-0.2	0.607702524669847
ENSG00000186660	ZFP91	-0.3	2,98E+08	-0.1	0.0931921060538999					-0.5	0.202021942362128	-0.1	0.592712537381463
ENSG00000186665	C17orf58	0.2	0.0137953755383896	0.2	0.0763463044166016			0.1	0.708917499291414	0.7	0.0259569342030183		
ENSG00000186666	BCDIN3D	-0.1	0.0738320816125027			-0.2	0.0458421405061313	-0.1	0.638896184069937			-0.1	0.721979788435589
ENSG00000186675	MAGEE2	-1.3	1,43E+08	-0.7	0.00505250740886635	-1.0	0.0050728613458209	-0.1	0.886411671278666	-1.4	0.19970009191988	-0.3	0.523992713087807
ENSG00000186676	EEF1GP1	-0.2	0.656220151648274	-0.2	0.681503674026594	0.2	0.805272519728123	-0.1	0.921276745198922	0.8	0.608258194546953		
ENSG00000186684	CYP27C1	-0.3	0.0956964422452901	-0.3	0.209793154649278	-0.1	0.826536096066302	-0.3	0.665745016449923	0.1	0.956739170666681	-0.2	0.538983085003274
ENSG00000186687	LYRM7	-0.3	7,86E+09	-0.2	0.0369491766611956	-0.1	0.504287203353972			-0.4	0.242480426201265	-0.1	0.556471689679155
ENSG00000186704	DTX2P1	0.1	0.777959476899688			0.2	0.413989039090621	0.2	0.654339769273			0.3	0.36643026783966
ENSG00000186710	CFAP73	-0.8	2,71E+09	-0.3	0.198859397384048	-0.4	0.269157013922456	-0.3	0.634610482069182	-0.6	0.474131569620441	-0.2	0.603866204658715
ENSG00000186714	CCDC73	-0.1	0.692382616979785			-0.3	0.504035710063982			-0.5	0.758173963955037	-0.1	0.905052214282556
ENSG00000186715	MST1L	-0.8	0.00287666270897324	-0.4	0.117294071215408	-0.5	0.109838709262773	0.3	0.5145302862397	-1.5	0.0303761101478978	0.1	0.867633757864498
ENSG00000186716	BCR			-0.1	0.323941806972335			-0.2	0.126587900674504	0.2	0.266820361683606		
ENSG00000186732	MPPED1	-1.7	2,90E+03	-0.8	0.0050099904652754	-1.1	0.00203305459309514	-0.3	0.650393215876122	-1.5	0.147303053011085	-0.7	0.00484850855030276
ENSG00000186743	TPI1P3	0.2	0.70326871886386										
ENSG00000186765	FSCN2	0.1	0.666440936144685			-0.3	0.281630264389081			-0.3	0.70564042131386	0.1	0.856302943101351
ENSG00000186766	FOXI2	-1.2	6,25E+08	-0.5	0.107812260913192	-0.4	0.317962708320422	-0.2	0.786943486156518	-1.4	0.195097417155554	-0.1	0.939139852301454
ENSG00000186767	SPIN4	0.3	0.010771933044081	0.4	8,20E+10	0.5	0.023302695299286	0.3	0.31572360555015	0.6	0.366249944746454	0.2	0.509088768615018
ENSG00000186777	ZNF732	-1.4	1,72E+08	-1.0	0.00124468100119904	-0.5	0.267487153960914	-0.6	0.288977404898275	-1.4	0.238513309897719	-0.4	0.360832104791327
ENSG00000186787	SPIN2B	0.2	0.0155169445834386	0.2	0.117203791416391	0.1	0.38412476922892			0.7	0.0223449397717897	0.2	0.334730191061883
ENSG00000186792	HYAL3	0.3	0.00521128941958289	0.2	0.101761664144639					0.8	0.0214477076231228	0.2	0.222807515406431
ENSG00000186806	VSIG10L	-0.6	1,71E+01	-0.4	1,01E+09	-0.4	0.00625022845321741	-0.3	0.187417475117267	-0.7	0.0242746824754237	-0.1	0.769616038367306
ENSG00000186810	CXCR3	0.3	0.00318035676858368	0.2	0.192052134326522	0.1	0.717166072810874			0.6	0.231880589204845	-0.1	0.765753395905332
ENSG00000186812	ZNF397	-0.2	0.0033813178161562	-0.2	0.0122171212502823	-0.1	0.544285425637968			-0.5	0.136479513606786	-0.1	0.787362926688278
ENSG00000186814	ZSCAN30	-0.4	7,13E+06	-0.4	2,86E+10	-0.3	0.04828688939087	-0.1	0.858175832197212	-0.8	0.00534585023274861	-0.1	0.458476655336462
ENSG00000186815	TPCN1			-0.1	0.417754991377859	-0.1	0.580313217820257	0.1	0.700807471829319	-0.1	0.722183285553974	0.1	0.693018020595093
ENSG00000186818	LILRB4	01.Jul	3,93E-04	0.9	6,59E+08	1.0	2,29E+10	0.3	0.614186261024356	02.Aug	1,02E+08	-0.1	0.875712902505554
ENSG00000186827	TNFRSF4	01.Feb	2,45E+04	0.8	1,95E+10	0.5	0.0952658765229636	0.4	0.472660164302223	01.Aug	0.00560973165052809	0.4	0.2702127495296
ENSG00000186831	KRT17P2	-0.6	0.262820037709173									0.1	0.832818149291568
ENSG00000186832	KRT16	03.Mar	1,01E+01	01.Aug	2,77E+08	01.Jul	2,58E+10						
ENSG00000186834	HEXIM1	-0.1	0.0167444741579421	-0.1	0.113708182200512	-0.1	0.26881135516333	-0.1	0.7317945319732	-0.2	0.483418592556259		
ENSG00000186842	ENSG00000186842	-0.2	0.480489287292893	-0.3	0.305647973019631	-0.3	0.585047717234548	-0.5	0.445587086852148	-0.2	0.919059174059865	-0.2	0.681091307926286
ENSG00000186847	KRT14	-1.6	1,08E+09	-0.9	0.00913177330755558	-0.9	0.0454820568052962	-0.3	0.704585547551935	-3.3	9,48E+10	-0.2	0.766435490667351
ENSG00000186854	TRABD2A	-0.4	0.00353523967999718	-0.2	0.0995267525163054	-0.1	0.780078110887345	-0.2	0.288438232522395	-0.3	0.321617778545682		
ENSG00000186862	PDZD7	-1.0	2,93E+09	-0.6	0.0133386271718522	-0.5	0.101140573206795	-0.1	0.850328492961432	-3.3	9,44E+03	-0.1	0.858233553789115
ENSG00000186866	POFUT2	0.2	0.057912742970561			0.1	0.525229011635977	0.1	0.73708854072891	0.1	0.820747567580386	0.1	0.480931954903517
ENSG00000186868	MAPT	-0.8	5,65E+10	-0.5	0.0232776314922465	-0.5	0.106562579058173	-0.4	0.391652014759882	-1.6	0.0693633161121378	-0.6	0.0134573467735617
ENSG00000186871	ERCC6L	0.2	0.048477781563405	0.2	0.161125421635643	0.5	0.0141665410841384			0.6	0.14364670163908	-0.1	0.858233553789115
ENSG00000186889	TMEM17			-0.1	0.825529994768835			-0.1	0.93820602729842	-0.1	0.948677541300447	-0.1	0.632500594615731
ENSG00000186891	TNFRSF18	1.0	6,55E+06	0.6	0.00707006808835571	0.2	0.533334964260075	0.2	0.812544980135634	01.Jul	0.0155737808492916	0.2	0.524956277747079
ENSG00000186907	RTN4RL2	0.5	0.0558390757081778	0.2	0.441026855216053			-0.1	0.953610615583176	0.8	0.290846161680842	-0.4	0.218439844932529
ENSG00000186908	ZDHHC17	-0.1	0.6171925503173	-0.1	0.65108757679908	0.1	0.534656636948676	0.1	0.684958954123584	-0.3	0.656008011826411		
ENSG00000186910	SERPINA11	-0.2	0.694121888600607	0.2	0.631747744174006	0.1	0.847489424844032			-2.1	0.0801025185042109		
ENSG00000186912	P2RY4	-1.4	2,99E+09	-0.4	0.256083756357023	-0.4	0.34498512131352			-3.1	5,28E+10	-0.2	0.776985971911294
ENSG00000186918	ZNF395	-0.7	1,21E+00	-0.5	1,56E+06	-0.5	2,29E+08	-0.2	0.30178487619332	-1.0	3,13E+09	-0.2	0.305145848869203
ENSG00000186919	ZACN	-0.1	0.805959071886715			-0.3	0.471357575175779	-0.4	0.543196401117383	-0.2	0.869900998146868	-0.1	0.803144544492306
ENSG00000186940	CHCHD2P9	-0.2	0.576196013844323	-0.1	0.861179681067361	0.2	0.729589121329247						
ENSG00000186951	PPARA	-0.7	1,33E+05	-0.4	0.00172063834544646	-0.3	0.0853395584119544	-0.1	0.917222098490304	-1.3	0.00128243900346349	-0.1	0.813184762210816
ENSG00000186952	TMEM232	-0.3	0.116611773701422	-0.3	0.133768340816352			0.3	0.600976060811071	-0.4	0.708982175705294		
ENSG00000186960	LINC01551	0.5	0.0857425163879917	0.3	0.428997693848301	0.1	0.799024567437679	0.2	0.794212422816551	01.Jan	0.301709854543807		
ENSG00000186973	FAM183A	-0.2	0.692276876747105	0.2	0.644884907083086								
ENSG00000186976	EFCAB6	-0.2	0.270431605651242	-0.3	0.128417724661017	-0.3	0.163657557309267	-0.3	0.634360294594567	-0.8	0.352661807642942	-0.3	0.276892572631638
ENSG00000186994	KANK3	0.3	0.00131034348672655	0.2	0.0956731490073523			0.2	0.528821488068207	0.5	0.0904263690457643	0.1	0.737599963007264
ENSG00000186998	EMID1	0.3	0.019342869632135	0.4	0.0122086259464681	-0.1	0.542306735463092	0.1	0.850328492961432	0.8	0.134319714830654		
ENSG00000187010	RHD	-0.3	0.09614410950608	-0.3	0.112965472891031	-0.3	0.287562310378519	-0.3	0.613135452721104	-0.9	0.28512815721369	-0.3	0.389802880577215
ENSG00000187013	LINC02875	0.9	5,18E+10	0.4	0.215495803083158	-0.1	0.926563725365152			0.6	0.687142274684597	0.1	0.788871204290726
ENSG00000187017	ESPN	-1.1	7,19E+08	-0.6	0.010886902733798	-0.8	0.00294634172551654	-0.4	0.387188522952198	-1.9	0.00199032314461045	-0.1	0.849622564751708
ENSG00000187021	PNLIPRP1	-0.5	0.0037700565428344	-0.3	0.0960205732243618	-0.3	0.312419098573604	-0.1	0.890238375219168	-1.4	0.0523199022018268	-0.2	0.601285042995587
ENSG00000187024	PTRH1	-0.2	0.599083594317188	-0.2	0.630992656484005	-0.4	0.398727517503091	-0.3	0.626781164072069			-0.2	0.616707628231533
ENSG00000187033	SAMD7	-0.8	0.0969060196415231							-0.6	0.737305602378079		
ENSG00000187037	GPR141	01.Apr	7,05E+01	0.8	3,47E+09	01.Jan	6,94E+06	0.4	0.384996448290494	01.Sep	2,90E+09		
ENSG00000187045	TMPRSS6	-0.1	0.519330616897708	-0.4	0.00830465301978835	-0.3	0.116334053673013	-0.1	0.846158766176461	0.5	0.433320781886487		
ENSG00000187048	CYP4A11	-2.5	1,22E+00	-1.5	4,89E+08	-1.9	6,58E+06	-0.7	0.0861674909623315	-3.3	6,63E+10	-0.5	0.116658916516017
ENSG00000187049	TMEM216	-0.1	0.491358191632529			-0.1	0.459727751026371			0.1	0.841156368522134	0.1	0.452487833455294
ENSG00000187051	RPS19BP1	-0.2	0.210929147251269			-0.3	0.0812775332289347			0.4	0.567916016243654	0.1	0.791392817814497
ENSG00000187066	TMEM262			-0.2	0.254766069644377	-0.2	0.467899787166322					0.1	0.799674019527041
ENSG00000187068	C3orf70	0.2	0.122745680735227	0.2	0.138669259657896	0.1	0.539806848803927	0.1	0.77402910236554	-0.3	0.560625670426586	-0.1	0.825655383647247
ENSG00000187079	TEAD1	0.3	0.0115761955141523	0.2	0.192881921774897	0.3	0.0884274916740171	0.1	0.895989403408862	0.2	0.774842846250542	-0.1	0.871445448110639
ENSG00000187091	PLCD1									0.8	0.00661451396193975		
ENSG00000187094	CCK	-0.3	0.440326539269287	-0.1	0.751278246880454	-0.3	0.457965342827273	-0.2	0.758731308199818	-3.0	0.00171988915479403	-0.2	0.576605451501719
ENSG00000187097	ENTPD5	-1.1	4,77E+06	-0.6	0.00409401035118583	-0.4	0.141116386959024	-0.2	0.645193955247534	-1.7	0.00119074539490168	-0.1	0.700904248271741
ENSG00000187098	MITF	0.7	2,33E+04	0.5	9,82E+09	0.4	0.0059270390913699	0.3	0.346495990697666	1.0	0.0112873852677417		
ENSG00000187105	HEATR4	-0.7	4,94E+09	-0.4	0.0252084111436931	-0.5	0.048882984577944	-0.2	0.688900007715763	-1.6	0.0089132456572319		
ENSG00000187109	NAP1L1	-0.2	0.0880018208279418	-0.1	0.359521750248572	-0.1	0.529620808109298	-0.2	0.55820651221576			-0.1	0.606325943664849
ENSG00000187116	LILRA5	03.Mar	1,49E-16	01.Jun	1,65E+01	01.Sep	9,60E+03	0.6	0.168062883283105	4.0	1,87E+03	0.8	0.00357164234678099
ENSG00000187118	CMC1	0.1	0.196784738672004	0.1	0.257358557385465			0.2	0.378020915341874	0.2	0.594762013228023	0.1	0.258553030255286
ENSG00000187122	SLIT1	0.2	0.201447483264466	0.1	0.601884263256441			0.1	0.929976644207215	0.2	0.832223648354337	-0.1	0.735902926191365
ENSG00000187123	LYPD6	0.7	3,04E+09	0.7	1,05E+09	0.7	9,29E+10	0.5	0.109591588314642	0.1	0.877207117736946	0.3	0.256261993001213
ENSG00000187134	AKR1C1	0.3	0.350424632901747	0.2	0.417969827741027			-0.1	0.9222610049964	-0.2	0.870340334351393		
ENSG00000187135	VSTM2B	0.3	0.627472356153185										
ENSG00000187140	FOXD3	0.8	4,71E+10	0.8	0.00171865157524766	0.3	0.354791415377733	0.3	0.629253488390092	0.2	0.886769578263795	0.2	0.619943699589286
ENSG00000187144	SPATA21	-0.4	0.10738402334551	-0.4	0.0735947416924335	-0.5	0.143936855610619	-0.1	0.829886463124649	-0.7	0.560150790782473	-0.4	0.211521742963073
ENSG00000187147	RNF220	-0.1	0.00301703091050588	-0.1	0.159576371774637	-0.1	0.36329687101006			-0.2	0.459021708156602	0.1	0.396272405196458
ENSG00000187164	SHTN1			0.1	0.137740745675607	0.1	0.194675077878692	0.2	0.38950917066464			0.1	0.522380096568021
ENSG00000187166	H1-7	-0.2	0.657381073459122										
ENSG00000187173	LCE2A	-0.4	0.385769042719944	-0.2	0.676653792899397	-0.8	0.0642824339060877	-0.2	0.752396716642975	-1.4	0.286526785781856	-0.1	0.942740023126738
ENSG00000187185	ENSG00000187185	-0.4	0.220631298680406	-0.3	0.473402909076559	-0.4	0.407907385362887	-0.2	0.830363882354714	-0.7	0.637120782774778	-0.1	0.906487411749567
ENSG00000187186	ENSG00000187186	-0.1	0.784097101307937	-0.2	0.587361397410807	-0.4	0.304753197392449	0.1	0.844271311970077				
ENSG00000187187	ZNF546	-0.1	0.398353939733216	-0.1	0.379760571762377			-0.1	0.719839781688273	-0.6	0.089119900028978	-0.1	0.655791350704472
ENSG00000187189	TSPYL4	0.1	0.34124661941216	0.1	0.645915493497924	0.1	0.47034840902321			-0.1	0.873733226260996		
ENSG00000187193	MT1X	-1.0	1,14E+10	-0.6	0.0642553184763177	-1.4	1,14E+09			-1.0	0.337648749863742	0.2	0.698652336557303
ENSG00000187210	GCNT1	-0.3	0.00805382176694381			-0.1	0.648609081685119	0.1	0.896227906220432	-1.8	3,35E+05		
ENSG00000187231	SESTD1	-0.1	0.173768856937919	-0.1	0.549498134707293					-0.6	0.175974322656866		
ENSG00000187239	FNBP1			-0.1	0.638182596086873	0.1	0.770618429779008	-0.2	0.75547172496092			-0.2	0.507022829173087
ENSG00000187240	DYNC2H1	0.3	0.00827545984156864	0.1	0.365658526166636	0.3	0.137791690335242	0.1	0.747778831150999	0.5	0.369859634288423	-0.1	0.837240955532439
ENSG00000187242	KRT12	-0.6	0.0440233023035073	-0.5	0.0172079223200884	-0.2	0.493867661706725	0.2	0.763724362974675	-0.7	0.418033754387297		
ENSG00000187244	BCAM	-0.2	0.0359712679122295	-0.2	0.138990486003322	-0.3	0.00787733461455434	-0.1	0.877470900864986	-0.1	0.853452567543525	-0.1	0.791388174461823
ENSG00000187257	RSBN1L	-0.1	0.0583194749509515							-0.3	0.289933964491556	-0.1	0.270718647165309
ENSG00000187260	WDR86	01.Jan	1,70E+02	0.5	0.00114709036089518	0.5	0.021277086586655	0.2	0.658826459961942	01.Feb	1,57E+10	0.1	0.799863568823116
ENSG00000187266	EPOR	0.5	5,55E+07	0.3	0.0177560838882213	0.3	0.0422031908055861	0.3	0.293959114573521	0.9	0.003755417223753	0.1	0.488349915816701
ENSG00000187268	FAM9C	-1.2	2,17E+08	-0.9	5,60E+10	-1.1	0.00265000718635549	-0.3	0.576028211335343	-1.2	0.290967679298513	-0.8	0.00184235675658371
ENSG00000187288	CIDEC	-0.9	3,04E+10	-0.5	0.0307139136359249	-0.7	0.0240661559984959	-0.2	0.737797607582034	-3.0	3,59E+06	0.1	0.790725534238557
ENSG00000187323	DCC	02.Jan	1,22E+02	01.Mar	1,82E+09	01.Feb	5,91E+10	0.4	0.596073464251775	02.Jan	0.00412402292187093	-0.3	0.480044810833427
ENSG00000187325	TAF9B			0.1	0.413896341545889	0.1	0.480788397473996						
ENSG00000187372	PCDHB13	-0.2	0.337322209297841	-0.2	0.397658774225812	-0.3	0.292844002863568	-0.3	0.623540329495304	-0.4	0.732304423181063	-0.5	0.0615365468080268
ENSG00000187391	MAGI2	-0.5	1,03E+06	-0.3	0.00316356751197871	-0.4	4,31E+09	-0.1	0.795446091619479	-1.1	0.00210487404866738	-0.3	0.0440956177957359
ENSG00000187398	LUZP2	-1.2	1,21E+06	-0.9	8,54E+07	-0.8	0.00167126295535594	-0.5	0.232010750720842	-0.9	0.281217182145985	-0.4	0.129898321968415
ENSG00000187416	LHFPL3	-0.3	0.205597568208661	-0.1	0.809351133091391			0.1	0.838341375030785	-0.8	0.244935130277497	0.1	0.792832902755058
ENSG00000187446	CHP1	-0.4	3,29E+10	-0.2	0.162117855717858	-0.3	0.101959788369719	-0.2	0.684934589274244	-0.3	0.579294914685224	-0.1	0.831754539243424
ENSG00000187474	FPR3	1.0	2,58E-04	0.6	6,82E+07	0.8	8,09E+07	0.3	0.274316325440915	01.May	1,01E+08	-0.1	0.851571805371724
ENSG00000187479	C11orf96	0.7	5,76E+06	0.4	9,27E+10	0.1	0.54166761073363	0.4	0.178977772922099	01.Jun	1,48E+10	0.4	0.0654490773071595
ENSG00000187486	KCNJ11	-0.3	0.0425378279236067	-0.3	0.14111885050505	-0.5	0.0433038731603175	-0.3	0.511264019952378	-0.4	0.685828681187489	-0.2	0.359084733772443
ENSG00000187492	CDHR4	-0.7	0.0134606153976992	-0.7	0.00989753200304954	-0.9	0.0200962551507249	-0.3	0.632926965861076	-0.9	0.518641286013838	-0.6	0.0875901132912381
ENSG00000187498	COL4A1	01.Jul	6,43E-10	1.0	1,39E+06	01.Jan	1,16E+08	0.3	0.197900510286565	02.Jun	4,27E-02	0.1	0.896331015022933
ENSG00000187504	RPL7P48	01.Jan	0.0076056813825935			02.Apr	2,89E+05			0.5	0.678270903522318	01.Jan	1,18E+10
ENSG00000187510	PLEKHG7	-0.4	0.0456889733540565	-0.2	0.342465401086051	-0.2	0.483417105446283	-0.1	0.835328234983333	-0.7	0.399746331322423	0.1	0.917676590865647
ENSG00000187513	GJA4	0.9	9,12E+06	0.6	0.00176385880106326	0.5	0.0623201634922476	0.1	0.881187530450251	01.Aug	1,55E+10	0.2	0.647394048794443
ENSG00000187514	PTMA	-0.1	0.605997964164596	0.1	0.559306782593399	-0.1	0.451217652357404			0.3	0.427814089101244		
ENSG00000187522	HSPA14					0.2	0.031470067632592	0.1	0.694362145989562	0.1	0.756830465538439		
ENSG00000187531	SIRT7	-0.1	0.238843084339982	-0.2	0.0653696388110575	-0.2	0.106303827552725			0.1	0.866790015517248	0.1	0.429926966452941
