Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue	condition4.foldChange	condition4.pValue	condition5.foldChange	condition5.pValue	condition6.foldChange	condition6.pValue
ENSG00000175806	MSRA	-0.2	0.589767109285293	0.1	0.867107532143333	-0.4	0.0967449915384197	-0.1	0.726501436894425	-0.1	0.760805421719679	-0.2	0.13632435854432
ENSG00000175826	CTDNEP1	-0.1	0.903845041516063			-0.2	0.446935822944745	-0.2	0.00143121450241783	-0.1	0.760634470461488	-0.3	0.00203043163529508
ENSG00000175832	ETV4	0.4	0.801028865524892			0.6	0.611861993576907			0.1	0.935385545784295		
ENSG00000175854	SWI5	-0.5	0.46435848492977			0.8	0.0805340044902316	-0.4	0.014684962788803	1.3	0.0019218956204887	-0.4	0.016614145887552
ENSG00000175857	GAPT	1.8	0.0268013290193773			0.9	0.269188624071005			-1.1	0.09818988081778		
ENSG00000175866	BAIAP2	-0.2	0.878971367627518	0.2	0.833663460043008			0.3	0.253020811004556	0.2	0.789965666029187		
ENSG00000175874	CREG2			-0.1	0.999871213639684			0.5	0.215342717218752			0.5	0.143448970123358
ENSG00000175879	HOXD8	-0.7	0.276647186758472	0.1	0.999871213639684			0.8	0.0105872570674638	0.7	0.165900533446994	0.5	0.126916125147856
ENSG00000175886	RPL7AP66	-0.2	0.915662511612093	-0.2	0.968221211492757	-0.3	0.759036023323929	-0.4	0.0933516782511786			-0.2	0.469659206409476
ENSG00000175893	ZDHHC21	-0.6	0.0662102852283605			-0.1	0.712689094819475	0.1	0.753881379546321	0.5	0.0921709432952565	0.1	0.646070494500477
ENSG00000175895	PLEKHF2					-0.9	0.0104411739189604	-0.2	0.374810485415311	-0.8	0.0470922968819817	-0.2	0.256115977821591
ENSG00000175899	A2M	1.4	0.00210406175394412			0.9	0.0297116850473686			-0.6	0.239436008840572		
ENSG00000175906	ARL4D	-0.3	0.770996645414913	-0.5	0.195724082444988	0.1	0.891959994173822	-0.5	0.12261900327411	0.5	0.526727335344456	0.3	0.342715236580853
ENSG00000175920	DOK7			0.1	0.999871213639684	-1.5	0.155506107555463	-0.2	0.507276223004853	-0.1	0.938707362600357	-0.4	0.316019105294168
ENSG00000175928	LRRN1	-0.9	0.42034746519453	-0.1	0.999871213639684			-0.1	0.82143892826696			0.1	0.90842402802723
ENSG00000175931	UBE2O	-0.1	0.894548214662117	-0.1	0.923356093596032	0.5	0.213793873824041	0.2	0.257174456616319	0.6	0.0922301491512816	0.3	0.0280720782471099
ENSG00000175938	ORAI3							0.2	0.368713407235885			0.2	0.460156638397355
ENSG00000175970	UNC119B			0.1	0.999871213639684	-1.5	1.02897972374426E-5	-0.4	0.014031191455815	-1.4	3.57665552276424E-5	-0.5	2.63225215145186E-4
ENSG00000175984	DENND2C					1.3	0.197990847339522	-0.1	0.910277837834191	0.8	0.312076648768686	-0.1	0.812410302824997
ENSG00000176014	TUBB6	1.8	6.91167792600629E-7	-0.1	0.999871213639684	1.7	4.43518649244692E-7	-0.1	0.747718654962521	-0.1	0.900636861291068		
ENSG00000176018	LYSMD3	0.1	0.834369361567733	0.1	0.999871213639684	1.1	2.32238282589911E-4	0.7	0.00110704771968479	1.0	0.00181630410969545	0.6	0.00308256324533406
ENSG00000176022	B3GALT6	0.4	0.423466652239006			-0.1	0.72746984207546	-0.3	0.114434362233789	-0.6	0.121431087777914	-0.3	0.0960358524221479
ENSG00000176024	ZNF613	-0.6	0.557459308108998			-0.9	0.198065119500533	-0.6	0.0123474577025121	-0.2	0.774402072647687	-0.6	0.0426468681882696
ENSG00000176040	TMPRSS7					0.3	0.818062149376493						
ENSG00000176043	ENSG00000176043							-0.7	0.114687931401341			-0.4	0.316440704198851
ENSG00000176046	NUPR1	-0.4	0.601986435411911			1.1	1.80314383104527E-4	0.9	0.0249942829882103	1.4	3.22612659176939E-4	0.7	0.0442955206177289
ENSG00000176049	JAKMIP2	0.3	0.854545735656038			-0.3	0.78303517296199			-0.5	0.554472617711316		
ENSG00000176054	RPL23P2			0.1	0.990011182870496			0.4	0.458512553245338				
ENSG00000176055	MBLAC2			-0.1	0.999871213639684	-1.6	3.05440788786203E-4	-0.5	0.00339060862071691	-1.5	4.6312587274336E-4	-0.4	0.0256388350627379
ENSG00000176058	TPRN	-1.0	8.42183599819638E-4	-0.1	0.999871213639684	-1.2	1.60267072936868E-5	-0.4	0.120383148914805	-0.1	0.726466995345065	-0.2	0.386546679270918
ENSG00000176083	ZNF683					0.3	0.822357712996939						
ENSG00000176087	SLC35A4	-0.2	0.663306381078903			-1.1	1.77731222947136E-7	-0.5	3.49036207900173E-6	-0.9	1.19382604864694E-5	-0.5	1.41388616363024E-5
ENSG00000176092	CRYBG2	-0.5	0.454233582222932			-0.7	0.124749813102032	0.3	0.372791356474668	-0.1	0.835016225903431	0.2	0.50592005533146
ENSG00000176095	IP6K1	-0.6	0.129625492551334	0.1	0.996406765944722	-0.9	0.00176375634727858	-0.4	0.013197389978859	-0.2	0.476528902034701	-0.5	3.64846939437554E-4
ENSG00000176101	SSNA1	-0.3	0.556283031323095			0.1	0.86031733884523	-0.2	0.0181358186850476	0.4	0.279153164129601	-0.2	0.018928367415193
ENSG00000176102	CSTF3	0.4	0.246579407220088	0.1	0.899323851342327	1.1	2.88632794302947E-5	0.4	5.77888435042324E-5	0.7	0.0170626347126069	0.2	0.0283193050299945
ENSG00000176105	YES1					0.8	1.30558253550076E-5	0.4	6.99634600545647E-5	0.8	2.83925378965118E-5	0.4	4.08867938850277E-6
ENSG00000176108	CHMP6	-0.3	0.824549027494147	0.1	0.999871213639684			0.3	0.596199367282188	0.2	0.820039045380191		
ENSG00000176124	DLEU1	0.2	0.878183886955564	-0.1	0.984461141430359	-0.7	0.166156711535262	-0.2	0.408597972666118	-0.9	0.0569553405086216		
ENSG00000176125	UFSP1	-0.3	0.822129479485739	-0.1	0.999871213639684	-0.8	0.405450769848815	-0.7	0.0425265624565068	-0.3	0.708007367358062	-0.5	0.135164178916507
ENSG00000176142	TMEM39A	0.7	0.103639843502892	0.1	0.999871213639684	0.7	0.0256793888416163	0.1	0.791064678286891	0.1	0.872164249885918		
ENSG00000176148	TCP11L1	0.1	0.937856915691768	-0.3	0.571672614470835	-0.4	0.489387923932932	-0.5	0.115539167752493	-0.4	0.563781723662825		
ENSG00000176153	GPX2	0.8	0.00711463436086093	0.1	0.978819573945098	1.3	2.05851489953134E-7	0.2	0.385462748311912	0.5	0.104294009320843		
ENSG00000176155	CCDC57	-0.3	0.676750913879293			0.9	0.0204649496047741	0.3	0.0510418692971786	1.2	0.00258784464072684	0.3	0.061448541078177
ENSG00000176170	SPHK1	1.0	0.20612497673832	0.1	0.999871213639684	2.5	4.84321513439443E-4	0.3	0.509932776266479	1.2	0.0524668420729309		
ENSG00000176171	BNIP3	1.7	0.00164998389560691	-0.2	0.987187941678543	1.4	0.00457209043778337			-0.3	0.650493669063803	0.3	0.474240542439662
ENSG00000176182	MYPOP	0.3	0.525227406318185			0.2	0.654694508636052	-0.2	0.354028501546739	-0.1	0.835697657718327	-0.1	0.556293370525213
ENSG00000176208	ATAD5	-0.2	0.785860594676229	-0.1	0.999871213639684	0.1	0.794728968538254	-0.2	0.343925280079042	0.3	0.48322793863596	-0.1	0.648232902712123
ENSG00000176209	SMIM19	-0.5	0.389954771848089	-0.1	0.999871213639684	-0.8	0.058578808139593	-0.1	0.682115136564183	-0.2	0.490017335820863		
ENSG00000176222	ZNF404			-0.4	0.29532048840998	-0.2	0.851980653563013	-0.3	0.472302127764185			0.5	0.229956298986422
ENSG00000176225	RTTN	0.4	0.663641847268713	0.1	0.999871213639684	0.4	0.627825156588525			-0.1	0.92710597180041	-0.1	0.824452126915992
ENSG00000176244	ACBD7							0.5	0.194274193811286			0.4	0.263872249443085
ENSG00000176248	ANAPC2			0.1	0.999871213639684	-0.9	0.45659225105132			-0.2	0.874527662427938	-0.2	0.661310423006105
ENSG00000176261	ZBTB8OS	-0.2	0.760821618887189	-0.1	0.999871213639684	-0.3	0.357408475807267	-0.4	3.92372641932321E-4	-0.1	0.825832071516683	-0.3	0.00334704675417541
ENSG00000176273	SLC35G1	-1.3	0.00771379975775541	-0.3	0.63647098298009	-1.8	1.06052343899496E-6	-0.8	0.0100829354170203	-0.4	0.473178145203996	-0.3	0.368924007631904
ENSG00000176293	ZNF135	-0.2	0.894143625059246			-0.3	0.812142189297663	0.1	0.901095514841526			-0.2	0.622175885480642
ENSG00000176340	COX8A	-0.3	0.297031612836377	-0.1	0.999871213639684	-1.0	4.87151847646527E-7	-0.2	0.0194882346239825	-0.6	3.60824937403102E-7	-0.2	0.069824430892023
ENSG00000176343	RPL37AP8	-0.7	0.54321177355823	-0.1	0.999871213639684	-2.4	1.17518620887928E-4	-0.8	9.06799895625695E-5	-1.3	0.014729754077379	-0.6	7.45294186522807E-4
ENSG00000176371	ZSCAN2	-0.8	0.262180588397272	0.1	0.996004260219959	0.1	0.882901701981502	0.2	0.497808271378869	0.9	0.047565299571501		
ENSG00000176383	B3GNT4							-0.4	0.237730666388944			-0.3	0.413967656187067
ENSG00000176387	HSD11B2	-1.1	0.0248773096545926	-0.2	0.954143562742838	-2.9	6.42278797898933E-16	-1.1	0.00467922229366268	-1.8	7.75600748316785E-17	-0.6	0.0973883922038806
ENSG00000176390	CRLF3	1.0	0.0559767001767994	0.1	0.999871213639684	0.4	0.396370523945439	0.1	0.660358492152115	-0.6	0.0703992307244524		
ENSG00000176393	RNPEP	-0.5	0.100365974597914	0.1	0.999871213639684	0.2	0.590366030423399	0.1	0.0951215659207927	0.7	1.47855991946228E-4	0.1	0.422973907094052
ENSG00000176396	EID2	0.3	0.631197058916112	0.1	0.907804867458852	-0.2	0.65423087703891	-0.1	0.752210798099849	-0.4	0.293807268905694	-0.2	0.157033399730365
ENSG00000176399	DMRTA1	-0.5	0.650376426910425	-0.5	0.176849551905121	-1.5	0.0377853564420586	-1.1	0.0027220164062109	-0.8	0.230787994898071	-0.1	0.76611495724622
ENSG00000176401	EID2B	1.5	0.0853928816742675	-0.1	0.999871213639684	1.8	0.0528444189751093	-0.2	0.701389039262756				
ENSG00000176402	GJC3			0.1	0.999871213639684			-0.4	0.355314675770606			-0.5	0.224786289456654
ENSG00000176406	RIMS2			-0.2	0.830607155581995	0.1	0.95051247289196	-1.0	0.00233834557078484			-0.3	0.441539041181749
ENSG00000176407	KCMF1	0.3	0.389886774576711	-0.1	0.983211467328992			0.1	0.190834149260891	-0.2	0.396589351096357	0.2	0.0337056302375528
ENSG00000176410	DNAJC30	-0.1	0.897268591673145	0.1	0.999871213639684	-0.1	0.83160417687322						
ENSG00000176422	SPRYD4	-0.8	6.76273122982455E-4			-0.4	0.0812537277106229	-0.2	0.185412660728504	0.4	0.0562513912210246	-0.2	0.168802986219391
ENSG00000176428	VPS37D			-0.3	0.746969915876186			-0.5	0.130833971386036				
ENSG00000176435	CLEC14A	2.3	1.67208571503205E-8			2.7	4.68245501714299E-9			0.3	0.674324729559284		
ENSG00000176438	SYNE3	0.4	0.500344793783531	-0.2	0.915994350086218	0.9	0.0402841692678631	0.6	0.00878000246237112	0.5	0.216079863668792	0.8	3.51146115847566E-4
ENSG00000176444	CLK2	-0.2	0.851385725907701	-0.1	0.999871213639684	-1.8	1.39479564006448E-5	-0.5	8.28944341614846E-4	-1.5	1.10434240488324E-5	-0.4	0.0162776437714707
ENSG00000176454	LPCAT4	-0.5	0.346246534770595	-0.1	0.997287141315458	0.8	0.115175229814091	1.0	6.56319417357585E-5	1.3	2.76395662019496E-4	1.1	2.19336442024036E-6
ENSG00000176463	SLCO3A1	0.9	0.00966233210936892			1.3	1.01586986589477E-5			0.4	0.44245820443063		
ENSG00000176472	ZNF575	-2.0	5.25048199227517E-8	-0.2	0.931939428514978	-2.6	4.05027699065615E-17	-0.8	0.00500462983737217	-0.5	0.160291626876673	-0.5	0.0904068211128333
ENSG00000176473	WDR25	-0.4	0.501933478345299	0.2	0.709410097032008			0.3	0.0173125122218153	0.5	0.295428946681808	0.1	0.635013908988555
ENSG00000176476	SGF29	-0.8	0.180093234609153			-1.5	7.68843053511419E-4	-0.5	0.00380740502693889	-0.6	0.160428279709122	-0.4	0.00662724207816467
ENSG00000176485	PLAAT3	1.5	3.81435346039981E-4	0.4	0.351606153873316	2.0	3.12143378680458E-9	0.8	7.57152593736405E-4	0.5	0.277215548669274	0.3	0.427659255920381
ENSG00000176531	PHLDB3	-0.5	0.470127279375621	-0.2	0.894619836128326	0.4	0.599970803723988	0.4	0.304701507360846	0.9	0.10384389107458	0.7	0.0183358137178351
ENSG00000176532	PRR15	-2.1	1.14543085834862E-7	-0.3	0.516817628682088	-0.7	0.0272494096100415	-0.1	0.798632236912796	1.5	1.90978759158444E-7	0.2	0.342455101507137
ENSG00000176533	GNG7	1.2	0.0436952322549119	-0.1	0.999871213639684	1.5	0.00178460033496603	-0.1	0.781523535577173	0.3	0.598525742671761		
ENSG00000176542	USF3	-0.4	0.219799854695462	-0.1	0.737850660103976	-0.9	2.31221087988829E-6	-0.2	0.0633633098130212	-0.5	0.00455075528093179		
ENSG00000176563	CNTD1	-1.0	0.328768892080464			-0.8	0.464893284540936	-0.3	0.519907142357323	0.4	0.632827309013885	-0.3	0.511742978473078
ENSG00000176593	ENSG00000176593	-1.0	0.225110423080785	-0.1	0.999871213639684	-1.3	0.0325774860798819	-0.3	0.301170113797218	-0.2	0.787133437619184	-0.1	0.72713060315929
ENSG00000176595	KBTBD11	-1.0	1.00798591344328E-4	-0.2	0.894619836128326	-1.3	8.84046442484209E-13	-0.1	0.581445427868585	-0.2	0.364874267439765	0.1	0.844138119094717
ENSG00000176597	B3GNT5	-0.1	0.919337860865791			0.6	0.0691156723936138	0.6	0.0218427352621529	0.7	0.117728906147653	0.6	0.0127734110261582
ENSG00000176619	LMNB2	0.3	0.395166349232272			1.0	1.86191349364425E-4	0.3	0.0122419180729775	0.7	0.00446985356423774	0.3	0.0421258338347193
ENSG00000176623	RMDN1	-0.3	0.375288577533882	-0.1	0.973867067668575	0.1	0.738141730140904	0.2	0.0178759257032274	0.4	0.0719565757666141	0.3	2.84617776297981E-4
ENSG00000176624	MEX3C	0.4	0.574195176948613	-0.1	0.923356093596032	-0.4	0.294666595721259	-0.1	0.231760227839844	-0.8	0.030780766372601		
ENSG00000176641	RNF152	-1.2	0.00735918186654286	-0.2	0.915994350086218	-1.8	3.55716348598103E-6	-0.5	0.233471802829832	-0.5	0.0763587714100022	-0.1	0.897323126021825
ENSG00000176658	MYO1D	-1.5	1.51483844281365E-7	-0.2	0.24877046335306	-1.0	1.74079134538306E-5			0.5	0.00761056398513079	0.2	0.215286192738679
ENSG00000176678	FOXL1	0.4	0.754401242253424	0.2	0.923356093596032	0.5	0.569333340003079	0.7	0.114687931401341	0.1	0.939382795329539		
ENSG00000176697	BDNF	1.4	0.126955689955818			2.3	0.0144330208517874						
ENSG00000176700	SCAND2P	0.3	0.831383200864949	-0.1	0.999871213639684	-0.3	0.765650728830912	-0.6	0.0818855648796802	-0.5	0.543370937443194	-0.5	0.17224163235301
ENSG00000176714	CCDC121	-0.8	0.480499167911115	-0.1	0.999871213639684	-1.5	0.0524198520148166	-0.2	0.581455137331081	-0.5	0.493398754137464	-0.1	0.849018802584144
ENSG00000176715	ACSF3	-0.6	0.261563374026605	-0.1	0.999871213639684	-1.2	7.93125574357405E-5	-0.3	0.125342442356509	-0.5	0.0774287774212623	-0.1	0.491749162878014
ENSG00000176720	BOK	1.0	0.116727853950354			1.3	0.0109325154238328			0.2	0.762208363822893		
ENSG00000176728	TTTY14	-0.2	0.912789052248529			0.3	0.790903296928288	0.3	0.514045195347027	0.3	0.778712091301416	0.3	0.490356768644543
ENSG00000176731	RBIS					0.2	0.760840769136038			0.2	0.766398204353461		
ENSG00000176749	CDK5R1	0.6	0.319900241999944	0.2	0.880055077242362	2.2	7.18474136577115E-7	0.3	0.192051332885945	1.5	2.26778757140941E-4		
ENSG00000176753	C15orf56							-0.1	0.915574917644374			-0.1	0.913124741487774
ENSG00000176771	NCKAP5	-0.6	0.470192875301466	-0.3	0.535476807031756	-1.2	0.038047609230862	-0.7	0.103808537447466	-0.5	0.342309336607281	0.1	0.89491189675872
ENSG00000176783	RUFY1							0.2	0.0277514291416731			0.2	0.00866626243341783
ENSG00000176788	BASP1	1.7	7.49334175448259E-4	-0.1	0.999871213639684	0.7	0.0414922502621239	-0.9	0.0210279682479916	-1.1	0.0251963581250012	-0.6	0.148715880532659
ENSG00000176809	LRRC37A3			0.1	0.996914168875328			0.4	0.396826199009727			0.1	0.874285703186086
ENSG00000176826	FKBP9P1			0.1	0.999871213639684	0.3	0.837551260542391	1.1	0.00164024972771375			0.8	0.0134436737181172
ENSG00000176834	VSIG10	-1.5	1.05878591323083E-11	-0.3	0.385356488584688	-0.9	5.57468650709549E-7	-0.1	0.760765327994802	0.7	8.2890789287067E-5	0.2	0.125352054267381
ENSG00000176845	METRNL	-0.4	0.0803359365793121			-0.9	1.46111599596999E-4	-0.2	0.357937389290874	-0.4	0.0473599710359921	-0.2	0.382598463704311
ENSG00000176853	FAM91A1	0.2	0.702907922833222			1.0	9.90946656048498E-4	0.6	2.63981345318336E-10	0.8	0.00367929250061419	0.6	1.34939094897808E-8
ENSG00000176855	KRT18P28	-0.6	0.664458384918408	-0.1	0.999871213639684	-0.3	0.841952285988557	-0.3	0.528935039100431	0.3	0.762944303218158	-0.2	0.739308613013389
ENSG00000176871	WSB2	-0.2	0.74184035237738	0.1	0.999871213639684	-0.8	0.0245968014852734	-0.2	0.16968792456133	-0.5	0.219498129361214	-0.3	0.0179032004529679
ENSG00000176890	TYMS							-0.3	0.586120189734303			-0.2	0.699875857124213
ENSG00000176894	PXMP2	-1.3	1.51394842719267E-4	-0.4	0.184576447300871	-1.9	3.66067347589461E-10	-0.8	1.67556347635707E-4	-0.5	0.00373757085137248	-0.2	0.430317440622533
ENSG00000176896	TCEANC			-0.1	0.999871213639684	0.2	0.726110707085748	0.1	0.69238700164475	0.2	0.683052622848439	0.2	0.423890051254525
ENSG00000176903	PNMA1	0.8	0.358973149393671	0.1	0.999871213639684	-0.5	0.439707614413339	0.2	0.46968010345196	-1.2	0.0166193058284569	0.1	0.872421916490827
ENSG00000176907	TCIM	0.8	0.326073358130217	0.3	0.544641903979903	1.6	0.00226118989910299	1.6	3.61154872030741E-6	0.7	0.351997713346729	0.9	0.00685151684243804
ENSG00000176909	MAMSTR	0.3	0.838750953319744	-0.2	0.984446054952928	0.3	0.782860490642876	-0.1	0.860105276150933			0.2	0.601451407366985
ENSG00000176912	TYMSOS			-0.1	0.999871213639684	0.2	0.799451197584045			0.2	0.829543409175442	0.1	0.788024081826243
ENSG00000176915	ANKLE2	0.4	0.163907710211788			0.3	0.216555959486061	-0.1	0.286017921446821	-0.1	0.816237616104623	-0.1	0.394731858244235
ENSG00000176919	C8G	-1.8	0.0104393456946665	-0.2	0.724069011708678	-1.0	0.218350384087557	-1.2	0.00205856961666576	0.8	0.215342770045072	-0.3	0.497755245842045
ENSG00000176920	FUT2	0.2	0.727296884041142	0.2	0.907037116233559	0.6	0.0532192165382494	0.1	0.655040268995734	0.4	0.202961705407196	-0.1	0.622175885480642
ENSG00000176927	EFCAB5	-1.6	0.0506053107395808	-0.1	0.999871213639684	-2.8	2.22191799206694E-5	-0.5	0.27042032177371	-0.8	0.129962618735127	-0.2	0.639859723746984
ENSG00000176928	GCNT4	-0.1	0.957021389258712			1.2	0.0320423781775624	0.6	0.119984736689023	1.2	0.0110633458576768	0.5	0.18487506101753
ENSG00000176933	TOB2P1					-0.8	0.435195978405408	-0.9	0.00160871911000271			-0.9	4.04321593214165E-4
ENSG00000176945	MUC20	-0.8	0.259133118757125			-1.5	0.00396417344260017	-0.3	0.365668813093804	-0.5	0.353279657068803	-0.3	0.343333524965708
ENSG00000176946	THAP4	-0.6	0.0407914219416157	-0.1	0.937123844328955	-0.2	0.463086174743202	0.2	0.270022333370411	0.4	0.037000804589588	0.3	0.0310167372153167
ENSG00000176953	NFATC2IP	-0.1	0.827557751067217			0.1	0.495003292300857			0.2	0.246014171311335	-0.1	0.672282750757174
ENSG00000176971	FIBIN	2.2	0.00308540178736338			3.6	9.9798196380281E-7			0.8	0.33102304659221		
ENSG00000176973	FAM89B	0.3	0.564321279794929	0.2	0.516817628682088	0.1	0.770961379585015	-0.2	0.138435075077166	-0.1	0.726860585019914	-0.4	1.80259047517963E-4
ENSG00000176974	SHMT1	-0.1	0.88990259746152	0.1	0.999871213639684	-0.1	0.904954069878593			0.1	0.884546050244208	-0.1	0.678600614954616
ENSG00000176978	DPP7	0.6	0.184754292598011			1.5	1.82330394151016E-5	-0.3	0.336580910556125	0.9	0.00277454260176191	-0.2	0.341058733797698
ENSG00000176994	SMCR8					1.0	0.125797768866451	0.6	0.0248307456748436	0.9	0.132025701242937	0.6	0.030828817623488
ENSG00000177000	MTHFR	0.4	0.36990833140225	0.3	0.278941129961291	1.1	7.24943418513817E-4	0.6	3.33353829270959E-6	0.7	0.0122214392398536	0.3	0.0107493291640616
ENSG00000177025	C19orf18	-0.1	0.969517222743656	0.3	0.696049768326964	-0.6	0.411638908739786	0.2	0.495380724146682	-0.5	0.518343982039035	-0.3	0.442189355152554
ENSG00000177030	DEAF1	-0.6	0.184754292598011	0.1	0.999871213639684	0.2	0.608308808301718	0.2	0.15784281805333	0.8	0.0367410711611287	0.1	0.386183461814786
ENSG00000177034	MTX3	1.0	0.180830708629097			0.7	0.294754968944354	0.3	0.301769629292458	-0.3	0.667848851335007	0.2	0.450050457266513
ENSG00000177042	TMEM80	-0.6	0.324931610359304			-1.5	2.52119460324615E-6	-0.5	0.00233655696164398	-0.8	0.0197318167010927	-0.4	0.00469332755922068
ENSG00000177051	FBXO46			-0.1	0.999871213639684	1.0	1.17143568589115E-5	1.1	2.48520388715013E-11	1.0	9.85293304930606E-4	1.2	5.91374315404471E-14
ENSG00000177054	ZDHHC13	0.1	0.962402740547813	-0.1	0.994752763305781	0.4	0.474120129555864	0.5	0.0180188921704899	0.3	0.586899984597078	0.7	0.00349244656966994
ENSG00000177058	SLC38A9			0.2	0.93975875815665	-0.1	0.874926619217953	0.1	0.689730064818161	-0.1	0.92481818797274	-0.1	0.677426641642881
ENSG00000177082	WDR73	-0.3	0.780743991415726			0.9	0.186667014398173			1.0	0.0872608861014189		
ENSG00000177084	POLE	-0.1	0.856606763513648	0.1	0.999871213639684	-0.4	0.182338581771748	-0.6	2.1694845094161E-4	-0.3	0.516155303249362	-0.7	3.54558323524308E-6
ENSG00000177096	PHETA2	0.6	0.345623687204069			0.6	0.248140227961937	0.3	0.30796018549816			0.2	0.426664097865729
ENSG00000177098	SCN4B	0.3	0.829979396709816			-0.5	0.648017101229772			-0.6	0.444471417337465		
ENSG00000177103	DSCAML1					-0.6	0.653512780011967					0.2	0.672729322517792
ENSG00000177105	RHOG	0.5	0.14714578782157	0.1	0.999871213639684	-1.1	3.80157397830633E-7	-0.5	2.16639992609908E-5	-1.6	5.24320336415577E-15	-0.6	1.08405358614534E-6
ENSG00000177106	EPS8L2	-0.9	0.00145709894717019	0.1	0.978190492930248	-0.5	0.0183660089310887	0.1	0.331947239311302	0.4	0.0720488146602137		
ENSG00000177119	ANO6	1.0	0.0333446549795355			1.1	0.00674844777309602	0.2	0.601111778045895			0.1	0.77887295131322
ENSG00000177125	ZBTB34	0.1	0.883465962863744	-0.1	0.999871213639684	0.3	0.572898784352704	-0.1	0.740816322163517	0.2	0.754606240522037		
ENSG00000177133	PRDM16-DT					1.0	0.407935523019101						
ENSG00000177150	FAM210A	-0.3	0.548157992725911	-0.1	0.999871213639684	-0.6	0.0177541400456042	-0.1	0.653538014515753	-0.3	0.272014020198859		
ENSG00000177156	TALDO1			0.2	0.599352077083932	-0.2	0.194061444186423			-0.2	0.321872913093153	-0.2	0.0151787661532044
ENSG00000177169	ULK1	-0.1	0.888895383947489			0.1	0.792155969491828	0.3	0.0139504947155594	0.3	0.473264711958698	0.3	0.00550881282598048
ENSG00000177173	NAP1L4P1	-0.1	0.940713989880691	-0.2	0.902196000996601	0.1	0.925125080485602	-0.6	0.0581366998002016	0.2	0.836732306679176	-0.1	0.811641066227026
ENSG00000177181	RIMKLA	-1.3	0.00245358524037483	-0.4	0.233348313584226	-2.1	9.17394283293778E-10	-0.4	0.0549476538489706	-0.7	0.0131313613642595	0.1	0.724025588049009
ENSG00000177189	RPS6KA3	0.2	0.794402562876449	-0.2	0.575000211535436			0.2	0.0692434987137297	-0.1	0.787133437619184	0.4	9.57028215483675E-5
ENSG00000177191	B3GNT8	-0.8	0.478093023368355			-1.1	0.277097020786148	-0.5	0.272678007445133	-0.1	0.938345388068593	-0.5	0.244330448783384
ENSG00000177192	PUS1	0.8	0.0565497120802538	0.2	0.820915210707913	0.2	0.557146234849828	-0.1	0.501946764362413	-0.6	0.104713724095577	-0.3	0.0129752794004642
ENSG00000177200	CHD9	-0.2	0.545340336991264	-0.1	0.990751419081562	-0.7	2.82606668387805E-8	-0.5	1.32173320720857E-5	-0.5	0.00207289679461942	-0.4	0.00283747575598057
ENSG00000177225	GATD1	-0.9	0.0348163992672241					-0.1	0.346171141050428	1.0	0.00217276433444116	-0.2	0.19126192087651
ENSG00000177238	TRIM72							-0.2	0.66206165513965				
ENSG00000177239	MAN1B1	-0.1	0.909025911259186	0.1	0.999871213639684	0.5	0.0984555567588664	0.2	0.107281721041058	0.5	0.0554799818985377	0.1	0.447035555799528
ENSG00000177272	KCNA3	1.6	0.0683022037644434			1.4	0.0969303090303178						
ENSG00000177283	FZD8	-0.2	0.822133032927368			0.3	0.656890958870835	0.8	0.0222477014555458	0.5	0.357079341834608	0.7	0.0496975936277768
ENSG00000177302	TOP3A	-0.1	0.852514587767155			0.1	0.807136789805526	-0.1	0.676672942124599	0.3	0.598433120726787	-0.1	0.530292339680037
ENSG00000177303	CASKIN2	-1.0	0.0122445915689071					0.1	0.737281372149754	1.0	4.72258662447823E-4	0.1	0.703973905468599
ENSG00000177311	ZBTB38	0.2	0.600244709373652			-0.3	0.0772578740389401	0.1	0.646923192949943	-0.4	0.00289254179297679	0.1	0.503267724777913
ENSG00000177337	DLGAP1-AS1	0.1	0.937639131888466	0.1	0.999871213639684			0.1	0.825388545910499			-0.1	0.858717217895595
ENSG00000177350	RPL13AP3	-1.2	0.103049541113185	0.1	0.999871213639684	-1.4	0.00771333459505134	-0.4	0.0294407149835605	-0.1	0.926674119737675	-0.6	0.00390430599687013
ENSG00000177352	CCDC71	-0.2	0.786385957082533			-0.1	0.760136621155061	0.2	0.128501689311299	0.1	0.912915925556503	0.2	0.190846416286046
ENSG00000177359	ENSG00000177359	0.5	0.703597900291854	0.1	0.999871213639684	0.3	0.76631966326952	-0.3	0.502592419796106	-0.2	0.858852825390111	-0.5	0.210420005501842
ENSG00000177363	LRRN4CL	-0.3	0.84050833976592			-0.4	0.658148926463616			-0.1	0.928180873105203		
ENSG00000177370	TIMM22	0.2	0.683321003779831			0.4	0.209968459762427	-0.3	0.0184898872208905	0.2	0.530770176684331	-0.3	0.00981996455761087
ENSG00000177374	HIC1	0.5	0.482277930228051	0.3	0.479308143025888	0.9	0.0373793025319558	0.6	0.114487263854478	0.4	0.463311795265579	-0.2	0.664472144142755
ENSG00000177380	PPFIA3	-0.7	0.346393942900205	-0.3	0.673987882535973	0.3	0.688928763516712	-0.5	0.175057097858411	1.0	0.141159737869636	0.1	0.85410437765898
ENSG00000177383	MAGEF1	0.3	0.244935877844703			0.6	0.0118634303336263			0.2	0.280056989597488		
